,date,municipality,state,highestsize,minsize,avgsize,violent_protest,curfew_protest,property_damage_protest,police_protest,countlove,wiki,ipsos
327,2020-05-30,DowntownLosAngeles,California,1000,1000,1000,1,0,1,1,0,1,0
328,2020-05-30,Dublin,NewHampshire,NA,NA,NA,0,0,0,0,1,1,0
329,2020-05-30,Dubuque,Iowa,150,150,150,NA,NA,NA,NA,1,0,0
330,2020-05-30,Duluth,Minnesota,1000,100,550,0,1,0,0,1,1,0
331,2020-05-30,DuQuoin,Illinois,20,20,20,NA,NA,NA,NA,1,0,0
332,2020-05-30,Durango,Colorado,300,300,300,NA,NA,NA,NA,1,0,0
333,2020-05-30,Durham,NorthCarolina,200,100,150,0,0,0,0,1,1,1
334,2020-05-30,EastLiverpool,Ohio,50,50,50,0,0,0,0,0,1,0
335,2020-05-30,EastSt.Louis,Illinois,NA,NA,NA,NA,NA,NA,NA,1,0,0
336,2020-05-30,Edinburg,Texas,100,100,100,0,0,0,0,1,1,0
337,2020-05-30,Elizabethtown,Kentucky,NA,NA,NA,0,0,0,0,1,0,1
338,2020-05-30,Encinitas,California,NA,NA,NA,NA,NA,NA,NA,1,0,0
339,2020-05-30,Englewood,NewJersey,2000,2000,2000,0,0,0,0,1,1,1
340,2020-05-30,Erie,Pennsylvania,200,100,150,1,0,1,1,1,1,1
341,2020-05-30,EstesPark,Colorado,70,70,70,NA,NA,NA,NA,1,0,0
342,2020-05-30,Eugene,Oregon,NA,NA,NA,0,0,0,0,1,1,1
343,2020-05-30,Eureka,California,100,100,100,0,0,0,0,0,1,1
344,2020-05-30,Evansville,Indiana,500,100,300,0,0,0,0,1,1,1
345,2020-05-30,Fairbanks,Alaska,400,400,400,0,0,0,0,1,1,1
346,2020-05-30,FairfaxDistrict,California,1000,1000,1000,1,0,1,1,0,1,0
347,2020-05-30,Fairmont,WestVirginia,200,100,150,0,0,0,0,1,1,1
348,2020-05-30,Fargo,NorthDakota,4000,2000,3000,1,0,1,0,1,1,1
349,2020-05-30,Farmington,NewMexico,10,10,10,NA,NA,NA,NA,1,0,0
350,2020-05-30,Fayetteville,Arkansas,12,12,12,0,0,0,0,0,1,1
351,2020-05-30,Fayetteville,NorthCarolina,100,100,100,1,0,1,0,1,1,1
352,2020-05-30,Ferguson,Missouri,NA,NA,NA,NA,NA,NA,NA,1,0,0
353,2020-05-30,Flagstaff,Arizona,100,100,100,0,0,0,0,0,1,0
354,2020-05-30,Flint,Michigan,100,100,100,0,0,0,0,1,1,1
355,2020-05-30,FortMyers,Florida,20,20,20,NA,NA,NA,NA,1,0,0
356,2020-05-30,FortWayne,Indiana,NA,NA,NA,1,0,1,1,1,0,1
357,2020-05-30,FortWorth,Texas,200,200,200,0,0,0,0,1,1,0
358,2020-05-30,Fostoria,Ohio,20,20,20,NA,NA,NA,NA,1,0,0
359,2020-05-30,Fredericksburg,Virginia,100,100,100,0,0,0,0,1,1,1
360,2020-05-30,Freehold,NewJersey,55,55,55,NA,NA,NA,NA,1,1,1
361,2020-05-30,Fresno,California,150,100,125,0,0,1,0,1,1,0
362,2020-05-30,Fullerton,California,125,125,125,NA,NA,NA,NA,1,0,0
363,2020-05-30,Gainesville,Florida,1000,1000,1000,0,0,0,0,1,1,0
364,2020-05-30,Gainesville,Georgia,NA,NA,NA,1,0,0,1,0,0,1
365,2020-05-30,Galesburg,Illinois,200,200,200,NA,NA,NA,NA,1,0,0
366,2020-05-30,Galveston,Texas,100,100,100,0,0,0,0,1,1,0
367,2020-05-30,Geddes,NewYork,NA,NA,NA,NA,NA,NA,NA,1,0,0
368,2020-05-30,Gloucester,Massachusetts,NA,NA,NA,NA,NA,NA,NA,1,0,0
369,2020-05-30,Goshen,Indiana,60,60,60,NA,NA,NA,NA,1,0,0
370,2020-05-30,GrandRapids,Michigan,3000,1000,2000,1,0,1,1,1,1,1
371,2020-05-30,GreenBay,Wisconsin,30,30,30,0,0,0,0,1,1,1
372,2020-05-30,Greenfield,Massachusetts,NA,NA,NA,0,0,0,0,1,1,0
373,2020-05-30,Greensboro,NorthCarolina,100,100,100,1,0,1,1,1,1,1
374,2020-05-30,Greenville,SouthCarolina,350,300,325,0,0,0,1,1,1,1
375,2020-05-30,Hammond,Indiana,300,300,300,NA,NA,NA,NA,1,0,0
376,2020-05-30,Hampton,Virginia,NA,NA,NA,NA,NA,NA,NA,1,0,0
377,2020-05-30,Hanover,Pennsylvania,NA,NA,NA,0,0,0,0,0,1,0
378,2020-05-30,Harrisburg,Pennsylvania,200,200,200,1,0,0,0,1,1,0
379,2020-05-30,Hartford,Connecticuticut,800,1000,900,0,0,0,0,1,1,1
380,2020-05-30,Holland,Michigan,NA,NA,NA,NA,NA,NA,NA,1,0,0
381,2020-05-30,Homer,NewYork,40,40,40,NA,NA,NA,NA,1,0,0
382,2020-05-30,Honolulu,Hawaii,NA,NA,NA,0,0,0,0,0,0,1
383,2020-05-30,Hoover,Alabama,100,100,100,0,0,0,0,1,1,0
384,2020-05-30,Houma,Louisiana,NA,NA,NA,NA,NA,NA,NA,1,0,0
385,2020-05-30,Houston,Texas,NA,NA,NA,1,1,1,1,1,0,1
386,2020-05-30,Huntington,Ohio,400,400,400,NA,NA,NA,NA,1,0,0
387,2020-05-30,Huntington,WestVirginia,NA,NA,NA,0,0,0,0,1,1,1
388,2020-05-30,Huntsville,Alabama,1000,1000,1000,0,0,0,0,1,1,0
389,2020-05-30,Hutchinson,Kansas,NA,NA,NA,0,0,0,0,0,0,1
390,2020-05-30,IdahoFalls,Idaho,70,70,70,0,0,0,0,0,1,0
391,2020-05-30,Indianapolis,Indiana,1000,1000,1000,1,0,1,1,1,1,1
392,2020-05-30,IowaCity,Iowa,750,100,425,0,0,0,0,1,1,0
393,2020-05-30,Islip,NewYork,100,100,100,NA,NA,NA,NA,1,0,0
394,2020-05-30,Jackson,Mississippi,200,200,200,NA,NA,NA,NA,1,0,0
395,2020-05-30,Jackson,Tennessee,200,200,200,0,0,0,0,1,1,0
396,2020-05-30,Jacksonville,Florida,1200,1200,1200,1,0,1,0,1,1,0
397,2020-05-30,Jacksonville,NorthCarolina,NA,NA,NA,0,1,0,0,0,0,1
398,2020-05-30,Jeffersonville,Indiana,75,75,75,NA,NA,NA,NA,1,0,0
399,2020-05-30,Joplin,Missouri,200,200,200,NA,NA,NA,NA,1,0,0
400,2020-05-30,JunctionCity,Kansas,NA,NA,NA,0,0,0,0,0,0,1
401,2020-05-30,Juneau,Alaska,250,250,250,0,0,0,0,1,1,1
402,2020-05-30,Kahului,Hawaii,150,150,150,0,0,0,0,0,1,0
403,2020-05-30,Kalamazoo,Michigan,1000,100,550,0,0,0,0,1,1,1
404,2020-05-30,KansasCity,Kansas,NA,NA,NA,0,0,0,0,0,1,0
405,2020-05-30,KansasCity,Missouri,400,400,400,1,0,1,1,1,1,1
406,2020-05-30,Kapolei,Hawaii,NA,NA,NA,NA,NA,NA,NA,1,0,0
407,2020-05-30,Kearney,Nebraska,60,60,60,0,0,0,0,1,1,1
408,2020-05-30,Keene,NewHampshire,NA,NA,NA,0,0,0,0,1,1,0
409,2020-05-30,Kent,Ohio,20,12,16,0,0,0,0,1,1,0
410,2020-05-30,Killeen,Texas,NA,NA,NA,NA,NA,NA,NA,1,0,0
411,2020-05-30,KingofPrussia,Pennsylvania,NA,NA,NA,0,1,1,0,0,1,0
412,2020-05-30,Kingston,NewYork,100,100,100,0,0,0,0,1,1,0
413,2020-05-30,Knoxville,Tennessee,NA,NA,NA,NA,NA,NA,NA,1,0,0
414,2020-05-30,Kokomo,Indiana,100,100,100,1,0,0,0,1,1,0
415,2020-05-30,LaCrosse,Wisconsin,NA,NA,NA,0,0,0,0,0,1,0
416,2020-05-30,LakeOswego,Oregon,NA,NA,NA,NA,NA,NA,NA,1,0,0
417,2020-05-30,LakeTahoe,California,NA,NA,NA,0,0,0,0,0,1,0
418,2020-05-30,LakeWorth,Florida,250,250,250,NA,NA,NA,NA,1,0,0
419,2020-05-30,LakeWorthBeach,Florida,100,100,100,0,0,1,0,0,1,0
420,2020-05-30,LaMesa,California,1000,1000,1000,1,0,1,1,0,1,0
421,2020-05-30,Lancaster,Pennsylvania,100,100,100,0,0,0,0,1,1,0
422,2020-05-30,Lansing,Pennsylvania,NA,NA,NA,NA,NA,NA,NA,1,0,0
423,2020-05-30,Laredo,Texas,100,100,100,0,0,0,0,1,1,0
424,2020-05-30,LasCruces,NewMexico,40,40,40,0,0,0,0,1,1,1
425,2020-05-30,LasVegas,Nevada,1500,1500,1500,NA,NA,NA,NA,1,0,0
426,2020-05-30,Lawrenceville,Georgia,NA,NA,NA,NA,NA,NA,NA,1,0,0
427,2020-05-30,Lexington,Kentucky,NA,NA,NA,0,0,0,0,1,0,1
428,2020-05-30,Lima,Ohio,NA,NA,NA,0,0,0,0,1,1,0
429,2020-05-30,Lincoln,Nebraska,100,100,100,NA,NA,NA,NA,1,0,0
430,2020-05-30,LittleRock,Arkansas,400,400,400,1,0,1,1,1,1,0
431,2020-05-30,Lompoc,California,NA,NA,NA,0,0,0,0,1,1,0
432,2020-05-30,Longview,Washington,75,75,75,NA,NA,NA,NA,1,0,0
433,2020-05-30,LosAngeles,California,3960,3960,3960,1,1,1,1,1,0,1
434,2020-05-30,Louisville,Kentucky,200,200,200,1,0,0,0,1,1,1
435,2020-05-30,Lubbock,Texas,200,200,200,0,0,0,0,1,1,1
436,2020-05-30,Lumberton,NorthCarolina,80,80,80,NA,NA,NA,NA,1,0,0
437,2020-05-30,Lynchburg,Virginia,100,100,100,0,0,0,0,1,1,1
438,2020-05-30,Lynn,Massachusetts,NA,NA,NA,NA,NA,NA,NA,1,0,0
439,2020-05-30,Madison,Wisconsin,2000,1000,1500,0,1,1,1,1,1,1
440,2020-05-30,Manassas,Virginia,200,100,150,0,0,0,1,1,1,1
441,2020-05-30,Manchester,NewHampshire,1600,1600,1600,0,0,0,0,1,1,1
442,2020-05-30,Manhattan,Kansas,150,150,150,0,0,0,0,1,1,0
443,2020-05-30,Manitowoc,Wisconsin,40,40,40,NA,NA,NA,NA,1,0,0
444,2020-05-30,Mansfield,Ohio,100,100,100,0,0,0,0,1,1,0
445,2020-05-30,Marion,Indiana,40,40,40,0,0,0,0,0,1,0
446,2020-05-30,Marion,Ohio,100,100,100,0,0,0,0,0,1,0
447,2020-05-30,Marquette,Michigan,NA,NA,NA,0,0,0,0,1,1,0
448,2020-05-30,Marrero,Louisiana,200,200,200,NA,NA,NA,NA,1,0,0
449,2020-05-30,Martinsburg,WestVirginia,NA,NA,NA,NA,NA,NA,NA,1,0,0
450,2020-05-30,Maui,Hawaii,NA,NA,NA,0,0,0,0,0,0,1
451,2020-05-30,Memphis,Tennessee,100,100,100,NA,NA,NA,NA,1,0,0
452,2020-05-30,Merced,California,200,200,200,NA,NA,NA,NA,1,0,0
453,2020-05-30,Miami,Florida,400,400,400,1,1,1,1,1,1,1
454,2020-05-30,Middlebury,Vermont,375,375,375,0,0,0,0,0,1,0
455,2020-05-30,Middletown,Connecticuticut,100,100,100,0,0,0,0,0,1,0
456,2020-05-30,Middletown,Ohio,130,130,130,NA,NA,NA,NA,1,0,0
457,2020-05-30,Millville,NewJersey,75,75,75,0,0,0,0,1,1,0
458,2020-05-30,Milwaukee,Wisconsin,500,500,500,1,1,1,1,1,0,1
459,2020-05-30,Minneapolis,Minnesota,NA,NA,NA,1,1,1,1,1,1,1
460,2020-05-30,Minot,NorthDakota,NA,NA,NA,0,0,0,0,0,0,1
461,2020-05-30,Missoula,Montana,NA,NA,NA,NA,NA,NA,NA,1,0,0
462,2020-05-30,MissouriCity,Texas,20,20,20,NA,NA,NA,NA,1,0,0
463,2020-05-30,Modesto,California,20,20,20,NA,NA,NA,NA,1,0,0
464,2020-05-30,Monroe,Louisiana,NA,NA,NA,0,0,0,0,1,0,1
465,2020-05-30,Monterey,California,200,200,200,NA,NA,NA,NA,1,0,0
466,2020-05-30,Montgomery,Alabama,100,100,100,0,0,0,0,1,1,1
467,2020-05-30,Montpelier,Vermont,100,100,100,0,0,0,0,1,1,0
468,2020-05-30,Moorpark,California,NA,NA,NA,NA,NA,NA,NA,1,0,0
469,2020-05-30,Morganton,NorthCarolina,50,50,50,NA,NA,NA,NA,1,0,0
470,2020-05-30,Morgantown,WestVirginia,NA,NA,NA,0,0,0,0,0,1,1
471,2020-05-30,Morristown,NewJersey,200,100,150,0,0,0,0,1,1,1
472,2020-05-30,Moultrie,Georgia,NA,NA,NA,NA,NA,NA,NA,1,0,0
473,2020-05-30,Muncie,Indiana,100,100,100,NA,NA,NA,NA,1,0,0
474,2020-05-30,Murfreesboro,Tennessee,300,300,300,NA,NA,NA,NA,1,0,0
475,2020-05-30,MyrtleBeach,SouthCarolina,NA,NA,NA,NA,NA,NA,NA,1,0,0
476,2020-05-30,Naperville,Illinois,20,20,20,NA,NA,NA,NA,1,0,0
477,2020-05-30,Nashville,Tennessee,1000,1000,1000,1,0,1,0,1,1,1
478,2020-05-30,Newark,NewJersey,10000,24000,17000,0,0,0,0,1,1,1
479,2020-05-30,NewBedford,Massachusetts,200,200,200,0,0,0,0,1,1,1
480,2020-05-30,NewBern,NorthCarolina,40,40,40,0,0,0,0,0,1,0
481,2020-05-30,NewBritain,Connecticuticut,NA,NA,NA,0,0,1,0,0,0,1
482,2020-05-30,NewBrunswick,NewJersey,300,300,300,0,0,0,0,0,1,1
483,2020-05-30,Newburyport,Massachusetts,150,150,150,NA,NA,NA,NA,1,0,0
484,2020-05-30,NewHaven,Connecticuticut,NA,NA,NA,1,0,1,1,1,0,1
485,2020-05-30,NewIberia,Louisiana,NA,NA,NA,0,0,0,0,0,0,1
486,2020-05-30,NewLenox,Illinois,NA,NA,NA,NA,NA,NA,NA,1,0,0
487,2020-05-30,NewLondon,Connecticuticut,12,100,56,0,0,0,0,1,1,0
488,2020-05-30,Newnan,Georgia,NA,NA,NA,0,0,0,0,1,1,0
489,2020-05-30,NewOrleans,Louisiana,1655,2000,1827.5,0,0,0,0,1,1,1
490,2020-05-30,NewPaltz,NewYork,100,100,100,0,0,0,0,1,1,0
491,2020-05-30,NewYork,NewYork,3100,3100,3100,NA,NA,NA,NA,1,1,0
492,2020-05-30,Norfolk,Nebraska,300,300,300,0,0,0,0,1,0,1
493,2020-05-30,Norwalk,Ohio,NA,NA,NA,0,0,0,0,0,1,0
494,2020-05-30,OakHarbor,Washington,50,50,50,0,0,0,0,1,1,0
495,2020-05-30,Oakland,California,200,200,200,1,0,1,1,1,1,1
496,2020-05-30,Odessa,Texas,100,100,100,0,0,0,0,0,1,0
497,2020-05-30,Ogden,Utah,1000,1000,1000,0,0,0,0,1,1,1
498,2020-05-30,OklahomaCity,Oklahoma,2000,2000,2000,1,0,0,1,1,1,1
499,2020-05-30,Olympia,Washington,150,150,150,0,0,0,0,1,1,0
500,2020-05-30,Omaha,Nebraska,1000,1000,1000,1,0,0,0,1,1,0
501,2020-05-30,Opelika,Alabama,250,250,250,0,0,0,0,1,1,0
502,2020-05-30,Orange,California,200,100,150,0,0,0,0,1,1,0
503,2020-05-30,Orlando,Florida,300,300,300,0,0,0,1,1,1,1
504,2020-05-30,Ossining,NewYork,60,60,60,NA,NA,NA,NA,1,0,0
505,2020-05-30,Owensboro,Kentucky,100,100,100,0,0,0,0,1,0,1
506,2020-05-30,Oxford,Mississippi,300,300,300,1,1,1,0,1,1,0
507,2020-05-30,Oxnard,California,300,300,300,0,0,0,0,1,1,1
508,2020-05-30,PalmBeach,Florida,NA,NA,NA,NA,NA,NA,NA,1,0,0
509,2020-05-30,PanamaCity,Florida,40,40,40,0,0,0,0,1,1,1
510,2020-05-30,Paris,Texas,36,30,33,0,0,0,0,1,1,0
511,2020-05-30,Pasadena,California,NA,NA,NA,0,1,0,0,0,1,0
512,2020-05-30,Paterson,NewJersey,NA,NA,NA,NA,NA,NA,NA,1,0,0
513,2020-05-30,Peekskill,NewYork,100,100,100,0,0,0,0,1,1,0
514,2020-05-30,Pensacola,Florida,400,400,400,0,0,0,0,1,1,1
515,2020-05-30,Peoria,Illinois,2000,2000,2000,1,0,1,1,1,1,1
516,2020-05-30,Petal,Mississippi,150,150,150,NA,NA,NA,NA,1,0,0
517,2020-05-30,Peterborough,NewHampshire,NA,NA,NA,0,0,0,0,1,1,0
518,2020-05-30,Petersburg,Virginia,30,30,30,0,0,0,0,0,1,0
519,2020-05-30,Philadelphia,Pennsylvania,6000,6000,6000,1,1,1,0,1,1,1
520,2020-05-30,Phoenix,Arizona,200,200,200,1,1,1,1,1,0,1
521,2020-05-30,Pittsburgh,Pennsylvania,3000,3000,3000,1,1,1,1,1,1,1
522,2020-05-30,Pittsfield,Massachusetts,100,100,100,NA,NA,NA,NA,1,0,0
523,2020-05-30,Pomona,California,250,250,250,0,0,0,0,1,1,0
524,2020-05-30,PortAngeles,Washington,50,50,50,NA,NA,NA,NA,1,0,0
525,2020-05-30,PortHuron,Michigan,20,20,20,NA,NA,NA,NA,1,0,0
526,2020-05-30,Portland,Maine,NA,NA,NA,0,0,0,0,0,0,1
527,2020-05-30,Portland,Oregon,1000,100,550,1,0,1,0,1,1,0
528,2020-05-30,Portland,Washington,NA,NA,NA,1,1,1,1,0,0,1
529,2020-05-30,Portsmouth,Virginia,NA,NA,NA,0,0,0,0,1,0,1
530,2020-05-30,PortTownsend,Washington,125,125,125,NA,NA,NA,NA,1,0,0
531,2020-05-30,Prescott,Arizona,150,150,150,1,0,0,0,0,1,0
532,2020-05-30,PrescottValley,Arizona,150,150,150,NA,NA,NA,NA,1,0,0
533,2020-05-30,PresqueIsle,Maine,30,30,30,0,0,0,0,1,1,0
534,2020-05-30,Providence,RhodeIsland,1000,1000,1000,0,0,1,0,1,1,1
535,2020-05-30,Provo,Utah,20,100,60,0,0,0,0,1,1,1
536,2020-05-30,Pueblo,Colorado,20,20,20,0,1,0,0,1,0,1
537,2020-05-30,Queens,NewYork,1000,1000,1000,0,0,0,0,1,0,1
538,2020-05-30,Quincy,Illinois,25,25,25,NA,NA,NA,NA,1,0,0
539,2020-05-30,Raleigh,NorthCarolina,1000,1000,1000,1,0,1,1,1,1,1
540,2020-05-30,RanchoCucamonga,California,200,200,200,0,0,0,0,0,1,0
541,2020-05-30,RapidCity,SouthDakota,100,100,100,NA,NA,NA,NA,1,0,0
542,2020-05-30,Reno,Nevada,2000,2000,2000,1,1,1,1,1,1,1
543,2020-05-30,Richland,Washington,200,200,200,0,0,0,0,1,1,1
544,2020-05-30,Richmond,Virginia,100,100,100,1,0,1,1,1,1,1
545,2020-05-30,Roanoke,Virginia,100,100,100,0,0,0,0,1,1,1
546,2020-05-30,Rochester,Minnesota,100,100,100,0,0,0,0,1,0,1
547,2020-05-30,Rochester,NewYork,100,100,100,1,1,1,1,1,1,1
548,2020-05-30,Rockford,Illinois,300,1000,650,1,0,1,0,1,1,0
549,2020-05-30,RockHill,SouthCarolina,1000,1000,1000,0,0,0,0,1,1,0
550,2020-05-30,RockIsland,Illinois,NA,NA,NA,NA,NA,NA,NA,1,0,0
551,2020-05-30,Roswell,NewMexico,NA,NA,NA,0,0,0,0,0,1,0
552,2020-05-30,Sacramento,California,9000,9000,9000,0,0,0,0,1,1,1
553,2020-05-30,Saginaw,Michigan,NA,NA,NA,0,0,0,0,0,0,1
554,2020-05-30,SaintGeorge,Utah,200,200,200,0,0,0,0,0,1,0
555,2020-05-30,Salem,Oregon,200,200,200,1,1,1,1,1,1,0
556,2020-05-30,Salisbury,NorthCarolina,100,100,100,NA,NA,NA,NA,1,0,0
557,2020-05-30,SaltLakeCity,Utah,1000,1000,1000,1,1,1,0,1,1,1
558,2020-05-30,SanAntonio,Texas,5000,1000,3000,1,0,1,1,1,1,1
559,2020-05-30,SanDiego,California,1075,1075,1075,0,0,0,0,1,1,0
560,2020-05-30,SanFrancisco,California,6000,6000,6000,0,1,1,0,1,1,1
561,2020-05-30,SanJose,California,NA,NA,NA,1,1,1,1,0,0,1
562,2020-05-30,SantaAna,California,400,200,300,0,0,0,0,1,1,0
563,2020-05-30,SantaBarbara,California,100,100,100,0,0,0,0,1,1,0
564,2020-05-30,SantaClarita,California,300,300,300,NA,NA,NA,NA,1,0,0
565,2020-05-30,SantaCruz,California,100,100,100,0,0,0,0,1,1,0
566,2020-05-30,SantaMonica,California,NA,NA,NA,NA,NA,NA,NA,1,0,0
567,2020-05-30,SantaRosa,California,1500,150,825,0,0,1,0,1,1,1
568,2020-05-30,Sarasota,Florida,30,30,30,0,0,0,0,1,0,1
569,2020-05-30,Savannah,Georgia,NA,NA,NA,NA,NA,NA,NA,1,0,0
570,2020-05-30,Scottsdale,Arizona,100,100,100,1,0,1,0,1,1,1
571,2020-05-30,Scranton,Pennsylvania,12,12,12,0,0,0,0,1,1,1
572,2020-05-30,Seaside,California,150,100,125,0,0,0,0,1,1,0
573,2020-05-30,Seattle,Washington,1000,1000,1000,1,0,1,1,0,1,0
574,2020-05-30,Sedalia,Missouri,NA,NA,NA,NA,NA,NA,NA,1,0,0
575,2020-05-30,Shawnee,Oklahoma,20,20,20,NA,NA,NA,NA,1,0,0
576,2020-05-30,Shreveport,Louisiana,NA,NA,NA,0,0,0,0,0,0,1
577,2020-05-30,SierraVista,Arizona,20,20,20,NA,NA,NA,NA,1,0,0
578,2020-05-30,SimiValley,California,NA,NA,NA,NA,NA,NA,NA,1,0,0
579,2020-05-30,SiouxCity,Iowa,NA,NA,NA,1,1,1,1,0,0,1
580,2020-05-30,SiouxFalls,SouthDakota,NA,NA,NA,NA,NA,NA,NA,1,0,0
581,2020-05-30,Snohomish,Washington,200,200,200,0,0,0,0,1,1,0
582,2020-05-30,Snoqualmie,Washington,23,23,23,0,0,0,0,0,1,0
583,2020-05-30,SouthBend,Indiana,200,100,150,0,0,0,0,1,1,1
584,2020-05-30,SouthPasadena,California,NA,NA,NA,NA,NA,NA,NA,1,0,0
585,2020-05-30,Springfield,Missouri,100,100,100,0,0,0,0,1,1,0
586,2020-05-30,St.Augustine,Florida,200,200,200,NA,NA,NA,NA,1,0,0
587,2020-05-30,St.Cloud,Minnesota,NA,NA,NA,0,0,0,0,0,0,1
588,2020-05-30,St.George,Utah,NA,NA,NA,0,0,0,0,0,0,1
589,2020-05-30,St.Joseph,Missouri,NA,NA,NA,NA,NA,NA,NA,1,0,0
590,2020-05-30,St.Louis,Missouri,1500,1500,1500,1,0,0,0,1,1,0
591,2020-05-30,St.Paul,Minnesota,NA,NA,NA,NA,NA,NA,NA,1,0,0
592,2020-05-30,St.Petersburg,Florida,300,300,300,NA,NA,NA,NA,1,0,0
593,2020-05-30,Stanwood,Washington,NA,NA,NA,0,0,0,0,0,1,0
594,2020-05-30,StatenIsland,NewYork,500,500,500,0,1,0,0,1,0,1
595,2020-05-30,Statesville,NorthCarolina,NA,NA,NA,NA,NA,NA,NA,1,0,0
596,2020-05-30,StAugustine,Florida,NA,NA,NA,0,0,0,0,0,0,1
597,2020-05-30,Staunton,Virginia,50,150,100,0,0,0,0,1,1,1
598,2020-05-30,Steubenville,Ohio,50,50,50,0,0,0,0,1,1,0
599,2020-05-30,StPtersburg,Florida,NA,NA,NA,0,0,0,0,0,0,1
600,2020-05-30,Stratford,Connecticuticut,100,100,100,0,0,0,0,1,1,0
601,2020-05-30,Sumter,SouthCarolina,NA,NA,NA,0,0,0,0,1,1,0
602,2020-05-30,Syracuse,NewYork,500,500,500,0,0,0,0,1,1,0
603,2020-05-30,Tacoma,Washington,200,200,200,0,0,0,0,1,1,0
604,2020-05-30,Tallahassee,Florida,200,100,150,0,0,0,0,1,1,1
605,2020-05-30,Tampa,Florida,200,200,200,1,0,1,1,1,1,1
606,2020-05-30,Temecula,California,500,100,300,0,0,0,1,1,1,0
607,2020-05-30,TerreHaute,Indiana,NA,NA,NA,NA,NA,NA,NA,1,0,0
608,2020-05-30,Texarkana,Arkansas,100,100,100,0,0,0,0,0,1,0
609,2020-05-30,Texarkana,Texas,70,70,70,0,0,0,0,0,1,0
610,2020-05-30,ThousandOaks,California,250,100,175,0,0,0,0,1,1,0
611,2020-05-30,Toledo,Ohio,100,100,100,1,1,0,1,1,1,1
612,2020-05-30,Topeka,Kansas,500,500,500,0,0,0,0,1,1,1
613,2020-05-30,Trenton,NewJersey,NA,NA,NA,1,0,1,0,0,1,1
614,2020-05-30,Tucson,Arizona,200,100,150,1,0,1,0,1,1,0
615,2020-05-30,Tulsa,Oklahoma,1000,100,550,0,0,0,0,1,1,1
616,2020-05-30,Tupelo,Mississippi,100,100,100,0,0,0,0,1,1,1
617,2020-05-30,Tuscaloosa,Alabama,NA,NA,NA,0,0,0,0,0,0,1
618,2020-05-30,Vail,Colorado,1,1,1,NA,NA,NA,NA,1,0,0
619,2020-05-30,Valdosta,Georgia,NA,NA,NA,0,0,0,0,0,0,1
620,2020-05-30,Vallejo,California,100,100,100,NA,NA,NA,NA,1,0,0
621,2020-05-30,Ventura,California,50,50,50,NA,NA,NA,NA,1,0,0
622,2020-05-30,Visalia,California,200,200,200,1,0,0,0,1,1,1
623,2020-05-30,Waikiki,Hawaii,100,100,100,NA,NA,NA,NA,1,0,0
624,2020-05-30,WarnerRobins,Georgia,NA,NA,NA,0,0,0,0,0,0,1
625,2020-05-30,Warrenton,Virginia,NA,NA,NA,0,0,0,0,0,1,0
626,2020-05-30,Washington,DistrictofColumbia,NA,NA,NA,1,1,1,1,1,1,1
627,2020-05-30,Weatherford,Texas,NA,NA,NA,NA,NA,NA,NA,1,0,0
628,2020-05-30,WestPalmBeach,Florida,50,50,50,NA,NA,NA,NA,1,0,0
629,2020-05-30,Wichita,Kansas,2000,1800,1900,0,0,0,0,1,1,1
630,2020-05-30,Wilkes-Barre,Pennsylvania,30,12,21,0,0,0,0,1,1,0
631,2020-05-30,Willingboro,NewJersey,12,10,11,0,0,0,0,1,1,0
632,2020-05-30,Willmar,Minnesota,15,15,15,NA,NA,NA,NA,1,0,0
633,2020-05-30,Wilmington,Delaware,1100,100,600,1,0,1,0,1,1,1
634,2020-05-30,Winchester,Kentucky,NA,NA,NA,NA,NA,NA,NA,1,0,0
635,2020-05-30,Windermere,Florida,200,200,200,0,0,0,0,1,1,0
636,2020-05-30,Winfield,Kansas,25,25,25,0,0,0,0,1,1,0
637,2020-05-30,Winston-Salem,NorthCarolina,50,50,50,NA,NA,NA,NA,1,0,0
638,2020-05-30,Wooster,Ohio,NA,NA,NA,NA,NA,NA,NA,1,0,0
639,2020-05-30,Worcester,Massachusetts,200,200,200,NA,NA,NA,NA,1,0,0
640,2020-05-30,YellowSprings,Ohio,100,100,100,0,0,0,0,1,1,0
641,2020-05-30,Yucaipa,California,NA,NA,NA,0,0,0,0,0,1,0
642,2020-05-30,Yuma,Arizona,150,150,150,0,0,0,0,0,1,0
643,2020-05-30,Zanesville,Ohio,500,500,500,0,0,0,0,0,1,0
644,2020-05-31,Aberdeen,SouthDakota,3,3,3,NA,NA,NA,NA,1,0,0
645,2020-05-31,Abilene,Texas,12,12,12,0,0,0,0,0,1,1
646,2020-05-31,Akron,Ohio,100,100,100,0,1,1,1,1,0,1
647,2020-05-31,Alamogordo,NewMexico,NA,NA,NA,NA,NA,NA,NA,1,0,0
648,2020-05-31,Albany,NewYork,NA,NA,NA,0,0,1,0,0,1,1
649,2020-05-31,Albuquerque,NewMexico,1000,1000,1000,0,0,0,0,1,0,1
650,2020-05-31,Alexandria,Louisiana,12,12,12,0,0,0,0,1,1,0
651,2020-05-31,Alfred,NewYork,NA,NA,NA,NA,NA,NA,NA,1,0,0
652,2020-05-31,Aliquippa,Pennsylvania,NA,NA,NA,NA,NA,NA,NA,1,0,0
653,2020-05-31,Allentown,Pennsylvania,NA,NA,NA,0,0,0,0,0,0,1
