Date,Location,Attendees,Event (legacy; see tags),Tags,Curated,Source,Total Articles,City,State Name,State Code
2020-05-25,"State House, Boston, MA",30.0,Racial Injustice,Civil Rights; For racial justice; Coronavirus,Yes,https://www.boston.com/news/coronavirus/2020/05/26/massachusetts-reopening-protest-boston,3,"State House, Boston",Massachusetts,MA
2020-06-06,"Carlisle, PA",100.0,Racial Injustice,Civil Rights; For racial justice; For greater accountability; Police,Yes,https://cumberlink.com/news/local/hundreds-gather-for-protest-on-the-square-in-carlisle-saturday-to-advocate-for-black-lives/article_ca718c27-a12b-5323-b873-d4afc664bc01.html,2,Carlisle,Pennsylvania,PA
2020-06-06,"Keyes City Park, Du Quoin, IL",200.0,Racial Injustice,Civil Rights; For racial justice; For greater accountability; Police,Yes,https://thesouthern.com/news/local/more-than-200-attend-black-lives-matter-rally-in-du-quoin/article_7e7b870b-06a5-5192-b761-18003ef74601.html,1,"Keyes City Park, Du Quoin",Illinois,IL
2020-06-06,"Kalama, WA",,Racial Injustice,Civil Rights; For racial justice; For greater accountability; Police,Yes,https://tdn.com/news/local/man-arrested-after-falling-negligently-firing-gun-near-protest/article_a51b4bb9-33c1-5d74-ac3b-3ff52d9a1772.html,1,Kalama,Washington,WA
2020-06-06,"Pittsburgh, PA",200.0,Racial Injustice,Civil Rights; For racial justice; For greater accountability; Police,Yes,https://cumberlink.com/news/state-and-regional/thousands-in-philadelphia-march-saturday-in-protest-of-floyds-death/article_7146b2b2-8424-537c-bfa3-63757c73edf7.html,2,Pittsburgh,Pennsylvania,PA
2020-06-06,"Fort Lauderdale, FL",,Racial Injustice,Civil Rights; For racial justice; For greater accountability; Police,Yes,https://wsvn.com/news/local/miami-dade/hundreds-march-in-parts-of-broward-miami-dade-for-2nd-weekend/,1,Fort Lauderdale,Florida,FL
2020-06-06,"Davie, FL",,Racial Injustice,Civil Rights; For racial justice; For greater accountability; Police,Yes,https://wsvn.com/news/local/miami-dade/hundreds-march-in-parts-of-broward-miami-dade-for-2nd-weekend/,1,Davie,Florida,FL
2020-06-06,"Florida International University, Miami, FL",,Racial Injustice,Civil Rights; For racial justice; For greater accountability; Police,Yes,https://wsvn.com/news/local/miami-dade/hundreds-march-in-parts-of-broward-miami-dade-for-2nd-weekend/,1,"Florida International University, Miami",Florida,FL
2020-06-06,"Doral, FL",,Racial Injustice,Civil Rights; For racial justice; For greater accountability; Police,Yes,https://wsvn.com/news/local/miami-dade/hundreds-march-in-parts-of-broward-miami-dade-for-2nd-weekend/,2,Doral,Florida,FL
2020-06-06,"Wynwood, Miami, FL",,Racial Injustice,Civil Rights; For racial justice; For greater accountability; Police,Yes,https://wsvn.com/news/local/miami-dade/hundreds-march-in-parts-of-broward-miami-dade-for-2nd-weekend/,2,"Wynwood, Miami",Florida,FL
2020-06-06,"Visalia, CA",,Racial Injustice,Civil Rights; For racial justice; For greater accountability; Police,Yes,https://www.fresnobee.com/news/local/article243340801.html,2,Visalia,California,CA
2020-06-06,"River Park, Fresno, CA",200.0,Racial Injustice,Civil Rights; For racial justice; For greater accountability; Police,Yes,https://www.fresnobee.com/news/local/article243340801.html,1,"River Park, Fresno",California,CA
2020-06-06,"Fresno, CA",250.0,Racial Injustice,Civil Rights; For racial justice; For greater accountability; Police,Yes,https://www.fresnobee.com/news/local/article243340801.html,1,Fresno,California,CA
2020-06-06,"Hanford, CA",500.0,Racial Injustice,Civil Rights; For racial justice; For greater accountability; Police,Yes,https://www.fresnobee.com/news/local/article243340801.html,1,Hanford,California,CA
2020-06-06,"Meriden, CT",1000.0,Racial Injustice,Civil Rights; For racial justice; For greater accountability; Police,Yes,https://www.myrecordjournal.com/News/Meriden/Meriden-News/Peaceful-diverse-crowd-rallies-in-Meriden-against-police-brutality-racism.html,1,Meriden,Connecticut,CT
2020-06-06,"Montclair, NJ",1000.0,Racial Injustice,Civil Rights; For racial justice; For greater accountability; Police,Yes,https://www.montclairlocal.news/2020/06/06/montclairs-black-lives-matter-crack-the-blue-wall-rally-draws-1000-marchers-brief/,2,Montclair,New Jersey,NJ
2020-06-06,"Red Willow County Courthouse, McCook, NE",50.0,Racial Injustice,Civil Rights; For racial justice; For greater accountability; Police,Yes,https://www.mccookgazette.com/story/2815233.html,4,"Red Willow County Courthouse, McCook",Nebraska,NE
2020-06-06,"Eugene, OR",,Racial Injustice,Civil Rights; For racial justice; For greater accountability; Police,Yes,https://www.kezi.com/content/news/10th-day-of-protesting-begins-as-crowd-gathers-in-downtown-Eugene-571085981.html,2,Eugene,Oregon,OR
2020-06-06,"Barrie Park, Fort Atkinson, WI",,Racial Injustice,Civil Rights; For racial justice; For greater accountability; Police,Yes,https://www.dailyunion.com/news/editors_pick/teen-organizes-peaceful-protest-for-noon-saturday/article_4f6f1b10-4501-5587-a252-c0d2a24d8e1d.html,2,"Barrie Park, Fort Atkinson",Wisconsin,WI
2020-06-06,"Aiken, SC",200.0,Racial Injustice,Civil Rights; For racial justice; For greater accountability; Police,Yes,https://www.aikenstandard.com/blm-demonstration-in-aiken-sc/collection_3473b7a4-a867-11ea-a271-8bc728e4d92d.html,3,Aiken,South Carolina,SC
2020-06-06,"Jackson, MI",,Racial Injustice,Civil Rights; For racial justice; For greater accountability; Police,Yes,https://www.youtube.com/watch?v=BfAXxbM53ko,1,Jackson,Michigan,MI
2020-06-06,"Park Ridge, IL",30.0,Racial Injustice,Civil Rights; For racial justice; For greater accountability; Police,Yes,https://www.chicagotribune.com/suburbs/park-ridge/ct-prh-rally-march-tl-0611-20200608-myad5gbstfe3texzgsknc4ursi-story.html,1,Park Ridge,Illinois,IL
2020-06-06,"Dee Park, Maine Township, IL",100.0,Racial Injustice,Civil Rights; For racial justice; For greater accountability; Police,Yes,https://www.chicagotribune.com/suburbs/park-ridge/ct-prh-rally-march-tl-0611-20200608-myad5gbstfe3texzgsknc4ursi-story.html,1,"Dee Park, Maine Township",Illinois,IL
2020-06-06,"Waco, TX",100.0,Racial Injustice,Civil Rights; For racial justice; For greater accountability; Police,Yes,https://www.wacotrib.com/news/local/watch-now-saturdays-waco-protest-of-george-floyds-death-and-police-brutality/video_266630ad-8762-558a-90d3-de8a3501eee5.html,3,Waco,Texas,TX
2020-06-06,"Hayward, WI",90.0,Racial Injustice,Civil Rights; For racial justice; For greater accountability; Police,Yes,https://www.apg-wi.com/sawyer_county_record/free/black-lives-matter-protest-in-hayward/article_0abae06c-a994-11ea-a498-ab2f031d55d5.html,1,Hayward,Wisconsin,WI
2020-06-06,"San Antonio, TX",,Racial Injustice,Civil Rights; For racial justice; For greater accountability; Police,Yes,https://www.kens5.com/article/news/local/live-updates-demonstrators-in-san-antonio-protest-police-brutality-and-racism-for-tenth-straight-day/273-81d4bb0f-2856-4aa1-b48d-c73ef0feccb6,1,San Antonio,Texas,TX
2020-06-06,"Palm Springs, CA",1000.0,Racial Injustice,Civil Rights; For racial justice; For greater accountability; Police,Yes,https://www.desertsun.com/story/news/2020/06/08/george-floyd-protest-happening-desert-hot-springs/5318688002/,2,Palm Springs,California,CA
2020-06-06,"Houdini Plaza, Appleton, WI",,Racial Injustice,Civil Rights; For racial justice; For greater accountability; Police,Yes,https://www.postcrescent.com/story/news/2020/06/06/appleton-george-floyd-protest-hundreds-gather-houdini-plaza/3159578001/,1,"Houdini Plaza, Appleton",Wisconsin,WI
2020-06-06,"Worcester, MA",,Racial Injustice,Civil Rights; For racial justice; For greater accountability; Police,Yes,https://www.ctpost.com/news/article/More-than-10-000-in-Providence-protest-George-15321852.php,1,Worcester,Massachusetts,MA
2020-06-06,"Lawrence, MA",,Racial Injustice,Civil Rights; For racial justice; For greater accountability; Police,Yes,https://www.ctpost.com/news/article/More-than-10-000-in-Providence-protest-George-15321852.php,1,Lawrence,Massachusetts,MA
2020-06-06,"University of Massachusetts, Boston, MA",,Racial Injustice,Civil Rights; For racial justice; For greater accountability; Police,Yes,https://www.ctpost.com/news/article/More-than-10-000-in-Providence-protest-George-15321852.php,1,"University of Massachusetts, Boston",Massachusetts,MA
2020-06-06,"Cadillac, MI",300.0,Racial Injustice,Civil Rights; For racial justice; For greater accountability; Police,Yes,http://www.cadillacnews.com/getEdition/volume=151/number=08/issue=06/doc-id=cen.1867758.a,2,Cadillac,Michigan,MI
2020-06-06,"Tazewell County Courthouse, Pekin, IL",150.0,Racial Injustice,Civil Rights; For racial justice; For greater accountability; Police,Yes,https://www.pekintimes.com/news/20200608/pekin-protest-aimed-at-raising-awareness,1,"Tazewell County Courthouse, Pekin",Illinois,IL
2020-06-06,"Veterans Park, Kewanee, IL",400.0,Racial Injustice,Civil Rights; For racial justice; For greater accountability; Police,Yes,https://www.starcourier.com/news/20200609/kewanee-steps-up-at-protest,2,"Veterans Park, Kewanee",Illinois,IL
2020-06-06,"Plainfield, CT",100.0,Racial Injustice,Civil Rights; For racial justice; For greater accountability; Police,Yes,https://www.middletownpress.com/news/article/Jeff-Jacobs-A-protest-lifts-a-small-town-and-15324967.php,1,Plainfield,Connecticut,CT
2020-06-06,"O’Fallon Township, IL",200.0,Racial Injustice,Civil Rights; For racial justice; For greater accountability; Police,Yes,https://www.bnd.com/news/local/community/ofallon-progress/article243270841.html,2,O’Fallon Township,Illinois,IL
2020-06-06,"Silverdale, WA",,Racial Injustice,Civil Rights; For racial justice; For greater accountability; Police,Yes,https://www.kitsapsun.com/story/news/local/2020/06/08/black-lives-matter-bremerton-protest-kitsap-death-george-floyd-blm/5322644002/,1,Silverdale,Washington,WA
2020-06-06,"Shorewood, WI",,Racial Injustice,Civil Rights; For racial justice; For greater accountability; Police,Yes,https://www.tribtoday.com/news/latest-news/2020/06/tue-1137-a-m-latest-worldwide-protest-headlines-minivan-driver-located-after-hitting-protesters/,6,Shorewood,Wisconsin,WI
2020-06-06,"Athens, AL",100.0,Racial Injustice,Civil Rights; For racial justice; For greater accountability; Police,Yes,https://www.enewscourier.com/news/local_news/walking-for-justice-protesters-march-to-the-square/article_efc023d0-a9e3-11ea-974c-9ba7dedc9abc.html,1,Athens,Alabama,AL
2020-06-06,"Lakewood, WA",100.0,Racial Injustice,Civil Rights; For racial justice; For greater accountability; Police,Yes,https://www.thenewstribune.com/news/article243342771.html,1,Lakewood,Washington,WA
2020-06-06,"Aledo High School, Aledo, TX",,Racial Injustice,Civil Rights; For racial justice; For greater accountability; Police,Yes,https://www.weatherforddemocrat.com/news/communities-gather-for-peaceful-black-lives-matter-march-in-aledo/article_10fe2052-a9cf-11ea-bf0d-b354aae4dc3b.html,1,"Aledo High School, Aledo",Texas,TX
2020-06-06,"Tupelo, MS",,Racial Injustice,Civil Rights; For racial justice; For greater accountability; Police,Yes,https://www.djournal.com/multimedia/video_gallery/tupelo-holds-peaceful-rally-to-denounce-police-brutality-and-systemic-racism/video_1bfa1263-ebe1-5eb3-ac94-6ac1601ca22e.html,3,Tupelo,Mississippi,MS
2020-06-06,"Lorenzi Park, Las Vegas, NV",,Racial Injustice,Civil Rights; For racial justice; For greater accountability; Police,Yes,https://lasvegassun.com/news/2020/jun/10/family-answers-jorge-gomez-killed-police-protest/,1,"Lorenzi Park, Las Vegas",Nevada,NV
2020-06-06,"Anacortes, WA",,Racial Injustice,Civil Rights; For racial justice; For greater accountability; Police,Yes,https://www.goskagit.com/anacortes/news/voices-of-protest-messages-of-hope-from-the-black-lives-matter-protest/article_4cc28236-ab3c-11ea-ab68-e72d046472f4.html,2,Anacortes,Washington,WA
2020-06-06,"New York, NY",,Racial Injustice,Civil Rights; For racial justice; For greater accountability; Police,Yes,https://sentinelcolorado.com/news/nation-world/nation/when-protesters-cry-defund-the-police-what-does-it-mean/,2,New York,New York,NY
2020-06-06,"San Diego, CA",3000.0,Racial Injustice,Civil Rights; For racial justice; For greater accountability; Police,Yes,https://www.10news.com/news/local-news/weekend-protests-planned-throughout-san-diego,2,San Diego,California,CA
2020-06-06,"Del Mar, CA",300.0,Racial Injustice,Civil Rights; For racial justice; For greater accountability; Police,Yes,https://www.10news.com/news/local-news/weekend-protests-planned-throughout-san-diego,1,Del Mar,California,CA
2020-06-06,"Great Barrington, MA",1000.0,Racial Injustice,Civil Rights; For racial justice; For greater accountability; Police,Yes,https://theberkshireedge.com/edgecast-black-lives-matter-rally-in-great-barrington/,2,Great Barrington,Massachusetts,MA
2020-06-06,"Nibroc Park, Corbin, KY",100.0,Racial Injustice,Civil Rights; For racial justice; For greater accountability; Police,Yes,https://www.thetimestribune.com/news/local_news/protesters-march-around-downtown-corbin-saturday-night/article_fbe44744-d57d-5970-80b7-91a48f740f7b.html,1,"Nibroc Park, Corbin",Kentucky,KY
2020-06-06,"Pasco, WA",100.0,Racial Injustice,Civil Rights; For racial justice; For greater accountability; Police,Yes,https://www.tri-cityherald.com/news/local/article243332926.html#storylink=related_inline,2,Pasco,Washington,WA
2020-06-06,"Kennewick, WA",,Racial Injustice,Civil Rights; For racial justice; For greater accountability; Police,Yes,https://www.tri-cityherald.com/news/local/article243378261.html,1,Kennewick,Washington,WA
2020-06-06,"Auburn, NY",,Racial Injustice,Civil Rights; For racial justice; For greater accountability; Police,Yes,https://auburnpub.com/news/local/new-skaneateles-group-plans-blm-protest-addresses-mayor-removing-signs/article_4ae2c7f1-8fb4-5e88-adce-64bc42956800.html,1,Auburn,New York,NY
2020-06-06,"Pensacola, FL",,Racial Injustice,Civil Rights; For racial justice; For greater accountability; Police,Yes,https://www.pnj.com/story/news/2020/06/08/mayor-calls-pensacola-protests-move-graffiti-bridge/5318638002/,2,Pensacola,Florida,FL
2020-06-06,"Seattle, WA",,Racial Injustice,Civil Rights; For racial justice; For greater accountability; Police,Yes,https://mynorthwest.com/1927724/seattle-mayor-durkan-spd-chief-address-saturday-clash-at-protest/,2,Seattle,Washington,WA
2020-06-06,"Minneapolis, MN",,Racial Injustice,Civil Rights; For racial justice; For greater accountability; Police,Yes,https://www.kimt.com/content/news/571083152.html,1,Minneapolis,Minnesota,MN
2020-06-06,"Evansville, IN",100.0,Racial Injustice,Civil Rights; For racial justice; For greater accountability; Police,Yes,https://www.courierpress.com/story/news/local/2020/06/07/evansville-protest-gives-voice-passions-and-does-peacefully-police-brutality/3162153001/,2,Evansville,Indiana,IN
2020-06-06,"North Charleston, SC",100.0,Racial Injustice,Civil Rights; For racial justice; For greater accountability; Police,Yes,https://www.postandcourier.com/news/groups-face-off-at-the-battery-in-charleston-as-sunday-demonstrations-get-going/article_be4ba952-a8ba-11ea-9362-9721e157f967.html,1,North Charleston,South Carolina,SC
2020-06-06,"Henry Jolly Park, Gaffney, SC",,Racial Injustice,Civil Rights; For racial justice; For greater accountability; Police,Yes,https://www.wspa.com/news/we-hear-you-rally-being-held-in-gaffney/,2,"Henry Jolly Park, Gaffney",South Carolina,SC
2020-06-06,"Washington, PA",150.0,Racial Injustice,Civil Rights; For racial justice; For greater accountability; Police,Yes,https://observer-reporter.com/news/localnews/local-community-unites-for-peaceful-protest/article_edb51d2e-a804-11ea-82c3-731344dffe4e.html,2,Washington,Pennsylvania,PA
2020-06-06,"Leimert Park, Los Angeles, CA",,Racial Injustice,Civil Rights; For racial justice; For greater accountability; Police,Yes,https://www.latimes.com/california/00000172-8cd5-de3e-abf6-9ffd4eb00000-123,1,"Leimert Park, Los Angeles",California,CA
