Date,Location,Attendees,Event (legacy; see tags),Tags,Curated,Source,Total Articles,City,State Name,State Code
2020-02-13,"State House, Providence, RI",,Guns,Guns; For greater gun control,Yes,https://www.wpri.com/news/politics/rallies-planned-on-smith-hill-with-house-set-to-vote-on-ghost-gun-ban/,1,"State House, Providence",Rhode Island,RI
2020-02-13,"State House, Providence, RI",,Guns,Guns; Against greater gun control,No,https://www.wpri.com/news/politics/rallies-planned-on-smith-hill-with-house-set-to-vote-on-ghost-gun-ban/,1,"State House, Providence",Rhode Island,RI
2020-02-13,"Frankfort, KY",100.0,Guns,Guns; For greater gun control,Yes,https://www.wymt.com/content/news/Moms-Demand-Action-rallies-in-Frankfort-for-common-sense-gun-laws-567841471.html,6,Frankfort,Kentucky,KY
2020-02-13,"State Capitol, Topeka, KS",,Healthcare,Healthcare; For expanding coverage; For Medicaid,Yes,https://www.wibw.com/content/news/Medicaid-expansion-supporters-flood-Statehouse-for-rally-567856321.html,1,"State Capitol, Topeka",Kansas,KS
2020-02-13,"Chambersburg, PA",30.0,Other,Other; Against development; Utility,No,https://www.heraldmailmedia.com/news/tri_state/pennsylvania/transource-event-draws-contractors-protesters/article_15cdd654-8814-58a0-85ff-7381bfa8bf0b.html,1,Chambersburg,Pennsylvania,PA
2020-02-13,"Las Vegas, NV",,Collective Bargaining,Collective Bargaining; For worker rights,No,https://www.reviewjournal.com/news/education/clark-county-substitute-teachers-protest-over-payroll-issues-1957227/,1,Las Vegas,Nevada,NV
2020-02-13,"Morristown, NJ",,Collective Bargaining,Collective Bargaining; For better compensation,No,https://www.dailyrecord.com/story/news/2020/02/14/morristown-nursing-rehab-center-workers-protest-new-health-care-plan/4739410002/,1,Morristown,New Jersey,NJ
2020-02-13,"University of Pittsburgh, Pittsburgh, PA",100.0,Environment,Environment; Against fossil fuels,Yes,https://pittnews.com/article/155219/featured/students-hold-rally-urging-fossil-fuel-divestment/,1,"University of Pittsburgh, Pittsburgh",Pennsylvania,PA
2020-02-13,"Stanford University, Palo Alto, CA",,Environment,Environment; Against fossil fuels,Yes,https://www.stanforddaily.com/2020/02/13/fossil-free-rally-calls-for-divestment-highlights-connectedness-of-pushes-for-climate-justice/,1,"Stanford University, Palo Alto",California,CA
2020-02-13,"Northampton, MA",,Environment,Environment; For wilderness preservation; Against business,Yes,https://www.masslive.com/news/2020/02/environmental-group-calls-on-stop-shop-to-cut-ties-with-their-meat-supplier-cargill-and-hold-protest-in-northampton.html,1,Northampton,Massachusetts,MA
2020-02-13,"Columbus, OH",,Racial Injustice,Civil Rights; For racial justice; For greater accountability; Police,Yes,https://www.dispatch.com/news/20200214/mayor-ginther-to-meet-with-state-of-city-protesters,1,Columbus,Ohio,OH
2020-02-13,"Concordia University, Portland, OR",,Education,Education; Against closure/relocation,No,https://www.idahostatesman.com/latest-news/article240295876.html,1,"Concordia University, Portland",Oregon,OR
2020-02-13,"State Capitol, Phoenix, AZ",,Immigration,Immigration; For compassionate immigration,Yes,https://www.azcentral.com/story/news/politics/arizona/2020/02/13/arizona-sen-eddie-farnsworth-migrant-rights-advocate-hugo-polanco-lucha/4749487002/,1,"State Capitol, Phoenix",Arizona,AZ
2020-02-13,"State Capitol, Oklahoma City, OK",200.0,Other,Other; For marijuana,No,https://www.okgazette.com/oklahoma/peaceable-assembly/Content?oid=6993491,1,"State Capitol, Oklahoma City",Oklahoma,OK
2020-02-13,"Ithaca, NY",50.0,Environment,Environment; Against climate change; Against business,Yes,https://theithacan.org/news/ithaca-police-arrest-12-at-protest-against-chase-bank/,1,Ithaca,New York,NY
2020-02-14,"Duluth, MN",100.0,Other,Other; Against sexual/domestic violence; Native Americans,Yes,https://kbjr6.com/2020/02/14/hundreds-march-to-shine-light-on-missing-and-murdered-indigenous-women/,7,Duluth,Minnesota,MN
2020-02-14,"Schenectady, NY",20.0,Collective Bargaining,Collective Bargaining; Against understaffing,No,https://dailygazette.com/article/2020/02/14/nurses-rally-in-schenectady-for-increased-staffing,2,Schenectady,New York,NY
2020-02-14,"Chelsea, New York, NY",,Healthcare,Healthcare; For greater transparency,No,https://www.nydailynews.com/news/politics/ny-cuomo-medicaid-task-force-public-forum-20200214-ycq27quwcjejbcijmupgnlknia-story.html,1,"Chelsea, New York",New York,NY
2020-02-14,"Minneapolis, MN",2000.0,Other,Other; Against sexual/domestic violence; Native Americans,Yes,https://www.mprnews.org/story/2020/02/14/thousands-march-in-mpls-to-protest-violence-against-american-indian-women,10,Minneapolis,Minnesota,MN
2020-02-14,"Fargo, ND",250.0,Other,Other; Against sexual/domestic violence; Native Americans,Yes,https://www.inforum.com/news/crime-and-courts/4953391-Annual-march-fights-for-love-compassion-and-respect%E2%80%99-for-missing-and-murdered-Indigenous-women1,8,Fargo,North Dakota,ND
2020-02-14,"Bemidji State University, Bemidji, MN",100.0,Other,Other; Against sexual/domestic violence; Native Americans,Yes,https://www.bemidjipioneer.com/news/4953674-Hundreds-march-for-missing-and-murdered-Indigenous-women,5,"Bemidji State University, Bemidji",Minnesota,MN
2020-02-14,"Wilmington, NC",,Healthcare,Healthcare; Against closure/relocation,No,https://www.wwaytv3.com/2020/02/14/have-a-heart-save-our-hospital-people-rally-against-nhrmc-sale/,1,Wilmington,North Carolina,NC
2020-02-14,"Houston, TX",20.0,Environment,Environment; Against hazardous conditions,Yes,https://www.houstonchronicle.com/business/article/Residents-protest-Union-Pacific-rail-yard-s-15057657.php,1,Houston,Texas,TX
2020-02-14,"Detroit Metropolitan Airport, Detroit, MI",20.0,Collective Bargaining,Collective Bargaining; For better compensation,No,https://www.fox10phoenix.com/news/rep-rashida-tlaib-rides-with-detained-activists-to-station-following-protest-at-dtw,3,"Detroit Metropolitan Airport, Detroit",Michigan,MI
2020-02-14,"Minneapolis-St. Paul Airport, Minneapolis, MN",,Collective Bargaining,Collective Bargaining; For better compensation,No,https://minnesota.cbslocal.com/2020/02/14/delta-catering-workers-left-in-poverty-to-protest-at-msp-airport/,2,"Minneapolis-St. Paul Airport, Minneapolis",Minnesota,MN
2020-02-14,"State Capitol, St. Paul, MN",100.0,Civil Rights,Civil Rights; Pro-LGBTQ,Yes,https://www.mprnews.org/story/2020/02/14/lgbtq-activists-gov-walz-demand-conversion-therapy-ban,4,"State Capitol, St. Paul",Minnesota,MN
2020-02-14,"San Francisco, CA",5.0,Executive,Executive; Against candidate,No,https://www.ktvu.com/news/pete-buttigieg-in-bay-area-for-private-fundraiser-events-small-protest-erupts,1,San Francisco,California,CA
2020-02-14,"San Francisco, CA",60.0,Other,Other; For affordable housing,No,https://sfist.com/2020/02/15/saturday-links-business-in-chinatown-slows-over-coronavirus-concerns/,1,San Francisco,California,CA
2020-02-14,"University of Colorado, Boulder, CO",20.0,Racial Injustice,Civil Rights; Collective Bargaining; For racial justice; For worker rights,Yes,https://www.dailycamera.com/cu-boulder-students-protest-latina-former-professors-tenure,1,"University of Colorado, Boulder",Colorado,CO
2020-02-14,"Harrisonburg, VA",,Education,Education; Against systemic underfunding,Yes,https://www.whsv.com/content/news/Fund-our-Schools-Educatin-advocates-rally-on-Harrisonburg-bridge-567898291.html,1,Harrisonburg,Virginia,VA
2020-02-14,"Michigan State University, East Lansing, MI",20.0,Environment,Environment; Against fossil fuels,Yes,https://statenews.com/article/2020/02/divestment-day-rally-calls-for-msu-to-end-fossil-fuel-investments?ct=content_open&cv=cbox_featured,2,"Michigan State University, East Lansing",Michigan,MI
2020-02-15,"State Capitol, Phoenix, AZ",2500.0,Guns,Guns; Against greater gun control,Yes,https://www.azcentral.com/story/news/local/phoenix-breaking/2020/02/15/phoenix-2nd-amendment-rally-support-gun-rights-has-largest-turnout-ever-organizers-say/4772304002/,3,"State Capitol, Phoenix",Arizona,AZ
2020-02-15,"Jonesboro, AR",,Civil Rights,Civil Rights; Pro-LGBTQ,Yes,https://www.kait8.com/2020/02/15/lgbtq-group-rallies-rights/,1,Jonesboro,Arkansas,AR
2020-02-15,"Oklahoma City, OK",100.0,Civil Rights,Civil Rights; For criminal justice reform,Yes,https://oklahoman.com/article/5655122/community-gathers-at-rally-to-support-state-question-805,3,Oklahoma City,Oklahoma,OK
2020-02-15,"State Capitol, Salt Lake City, UT",75.0,Guns,Guns; For greater gun control,Yes,https://www.ksl.com/article/46718175/utah-youth-rally-in-support-of-gun-control-legislation,3,"State Capitol, Salt Lake City",Utah,UT
2020-02-15,"Savannah, GA",150.0,Other,Other; Against violence,No,https://www.savannahnow.com/news/20200215/savannah-leaders-unite-for-march-against-gun-violence,1,Savannah,Georgia,GA
2020-02-15,"Kiwanis Park, Melbourne, FL",60.0,Guns,Guns; For greater gun control,Yes,https://www.floridatoday.com/story/news/local/2020/02/15/parkland-gun-violence-protesters-trump-supporters-demonstrate-melbourne-causeway/4760045002/,1,"Kiwanis Park, Melbourne",Florida,FL
2020-02-15,"Kiwanis Park, Melbourne, FL",,Executive,Executive; Guns; For president; Against greater gun control; Counter protest,No,https://www.floridatoday.com/story/news/local/2020/02/15/parkland-gun-violence-protesters-trump-supporters-demonstrate-melbourne-causeway/4760045002/,1,"Kiwanis Park, Melbourne",Florida,FL
2020-02-15,"Lake Eola Park, Orlando, FL",100.0,Education,Education; Against systemic underfunding,Yes,https://www.orlandosentinel.com/news/os-ne-teachers-rally-lake-eola-20200215-yp6xw2x3rfcxxeorwtk3pro66m-story.html,1,"Lake Eola Park, Orlando",Florida,FL
2020-02-15,"Santa Fe, NM",45.0,International Relations,International; For Palestine; Israel,Yes,https://www.santafenewmexican.com/news/local_news/supporters-rally-to-restore-controversial-mural/article_ccec657e-4e82-11ea-a7c5-3f11aff9432d.html,1,Santa Fe,New Mexico,NM
2020-02-15,"Hamden, CT",4.0,Other,Other; Against vaccines,No,https://www.nhregister.com/news/article/Hamden-protest-focuses-on-religious-exemptions-15060500.php,1,Hamden,Connecticut,CT
2020-02-15,"Richmond, VA",,Guns,Guns; Against greater gun control,No,https://www.wtvr.com/news/virginia-politics/democrats-rally-at-blue-commonwealth-gala-fundraiser-protesters-gather-outside,1,Richmond,Virginia,VA
2020-02-15,"Boise, ID",,Executive,Executive; Guns; Against greater gun control; Against candidate,No,https://www.kivitv.com/news/republicans-rally-outside-bloomberg-campaign-office-in-boise,2,Boise,Idaho,ID
2020-02-15,"Queens, NY",20.0,Other,Other; Against development,No,https://www.qchron.com/editions/western/astorians-opposing-rezoning-rally-at-site-and-officials-offices-but/article_416ba4ac-5436-5d9c-92f1-26d4de019f85.html,1,Queens,New York,NY
2020-02-15,"Elmhurst Library, Elmhurst, NY",150.0,International Relations,International; Against foreign government; Tibet; China,No,https://qns.com/story/2020/02/18/tibet-activists-protest-chinese-consulate-exhibit-at-queens-public-librarys-elmhurst-branch/,1,"Elmhurst Library, Elmhurst",New York,NY
2020-02-15,"Alexandria, VA",1.0,Guns,Guns; Against greater gun control,No,https://apnews.com/6cf6e83c39f1a1fa2304fa646715b0fe,4,Alexandria,Virginia,VA
2020-02-15,"Logan, WV",,Racial Injustice,Civil Rights; For racial justice,Yes,https://www.loganbanner.com/news/symbolic-march-and-dinner-event-highlights-black-history/article_8ebd782d-09ee-5430-be1b-d140b77ee03d.html,1,Logan,West Virginia,WV
2020-02-16,"Carson City, NV",3.0,Other,Other; For animal welfare,No,https://www.washingtonexaminer.com/news/topless-protesters-arrested-after-leaping-on-stage-at-bernie-sanders-nevada-rally,12,Carson City,Nevada,NV
2020-02-16,"Detroit, MI",30.0,Immigration,Immigration; For compassionate immigration,Yes,https://www.detroitnews.com/story/news/local/michigan/2020/02/16/detroit-rally-protest-supercharged-immigration-enforcement/4778852002/,1,Detroit,Michigan,MI
2020-02-16,"New York, NY",30.0,Immigration,Immigration; For compassionate immigration,Yes,https://www.pix11.com/news/local-news/manhattan/protesters-arrested-at-rally-against-ice-in-manhattan,3,New York,New York,NY
2020-02-17,"Duke University, Durham, NC",,International Relations,International; Against invited speaker; Against war,Yes,https://www.dukechronicle.com/article/2020/02/people-john-bolton-protestors-rally-record-duke-talk,2,"Duke University, Durham",North Carolina,NC
2020-02-17,"Richmond, CA",2.0,Other,Other; For animal welfare,No,https://www.ktvu.com/news/topless-protesters-briefly-disrupt-bernie-sanders-campaign-rally-in-richmond,3,Richmond,California,CA
2020-02-17,"State Capitol, Salem, OR",,Environment,Environment; Against climate change,Yes,https://www.kptv.com/news/students-march-rally-at-oregon-state-capitol-in-support-of/article_85187c7a-51e7-11ea-8cfb-bf588e8a6b69.html,3,"State Capitol, Salem",Oregon,OR
2020-02-17,"Scranton High School, Scranton, PA",150.0,Education,Education; For greater funding; Against hazardous conditions,No,https://www.wnep.com/article/news/local/lackawanna-county/scranton-teachers-rally-lead-asbestos/523-05e1a1b1-e179-4428-838c-135c595b68b3,2,"Scranton High School, Scranton",Pennsylvania,PA
2020-02-17,"Liberty Hill, San Francisco, CA",45.0,Other,Other; Against business; Facebook,No,https://sfist.com/2020/02/17/protesters-swarm-zuckerbergs-house-to-condemn-facebook-political-ad-policy/,1,"Liberty Hill, San Francisco",California,CA
2020-02-17,"Ohio University, Athens, OH",100.0,Guns,Guns; For greater gun control,Yes,https://www.athensnews.com/news/campus/ou-student-protesters-run-gun-girl-kaitlin-bennett-off-campus/article_b36245f8-51d7-11ea-b03b-83117fdb5759.html,7,"Ohio University, Athens",Ohio,OH
2020-02-17,"City of Industry, CA",100.0,Other,Other; Against regulation,No,https://abc7.com/5942114,2,City of Industry,California,CA
2020-02-17,"Annapolis, MD",100.0,Education,Education; Against systemic underfunding,Yes,https://baltimore.cbslocal.com/2020/02/17/kirwan-commission-education-legislation-maryland-hearing/,1,Annapolis,Maryland,MD
2020-02-17,"State Capitol, Indianapolis, IN",80.0,Collective Bargaining,Collective Bargaining; For better compensation,No,https://www.chicagotribune.com/suburbs/post-tribune/ct-ptb-public-ed-rally-0218-20200218-yt2qufvpzvcuzjfm4ff2afatya-story.html,5,"State Capitol, Indianapolis",Indiana,IN
2020-02-17,"Syracuse University, Syracuse, NY",30.0,Racial Injustice,Civil Rights; Education; For racial justice; For firing/reassignment,Yes,https://www.syracuse.com/syracuse-university/2020/02/after-warnings-syracuse-university-suspends-30-student-protesters-refusing-to-leave.html,13,"Syracuse University, Syracuse",New York,NY
2020-02-17,"Quilcene, WA",30.0,Executive,Executive; For president,No,https://www.peninsuladailynews.com/news/republican-rally/,1,Quilcene,Washington,WA
2020-02-18,"City Hall, New York, NY",,Other,Other; Against sexual/domestic violence; Police,Yes,https://www.nydailynews.com/new-york/nyc-crime/ny-adocates-protect-nypd-sex-crime-unit-20200218-hsvgodlyorcqvltwncp2cwzbym-story.html,1,"City Hall, New York",New York,NY
2020-02-18,"Pittsburgh, PA",,Racial Injustice,Civil Rights; For racial justice; For firing/reassignment,Yes,https://www.wtae.com/article/naacp-rally-in-pittsburgh-judge-mark-tranquilli/30986072,1,Pittsburgh,Pennsylvania,PA
2020-02-18,"Carroll College, Helena, MT",20.0,Civil Rights,Civil Rights; Pro-LGBTQ,Yes,https://helenair.com/news/local/carroll-college-students-protest-restrictions-on-planned-drag-show/article_5f6a9c26-e5aa-5696-9219-0e57c8335525.html,1,"Carroll College, Helena",Montana,MT
2020-02-18,"Kennedy Catholic High School, Burien, WA",100.0,Civil Rights,Civil Rights; Education; Pro-LGBTQ; Against firing/reassignment,Yes,https://q13fox.com/2020/02/18/crowd-rallies-outside-catholic-high-school-in-burien-after-gay-teachers-resign/,3,"Kennedy Catholic High School, Burien",Washington,WA
2020-02-18,"Seattle, WA",,Civil Rights,Civil Rights; Education; Pro-LGBTQ; Against firing/reassignment,Yes,https://www.king5.com/article/news/education/kennedy-catholic-high-teachers-plan-to-rally-walkout/281-95429257-7cfc-4295-a8f0-73353952f2c6,2,Seattle,Washington,WA
