"","State","Filed.week.ended","Initial.Claims","Reflecting.Week.Ended","Continued.Claims","Covered.Employment","Insured.Unemployment.Rate"
"2408","New Jersey",2019-12-28,22855,2019-12-21,89248,4007202,2.23
"2409","New Jersey",2020-01-04,15325,2019-12-28,111335,4007202,2.78
"2410","New Jersey",2020-01-11,13469,2020-01-04,120461,4015146,3
"2411","New Jersey",2020-01-18,10728,2020-01-11,108425,4015146,2.7
"2412","New Jersey",2020-01-25,9325,2020-01-18,107082,4015146,2.67
"2413","New Jersey",2020-02-01,8304,2020-01-25,110022,4015146,2.74
"2414","New Jersey",2020-02-08,9288,2020-02-01,109931,4015146,2.74
"2415","New Jersey",2020-02-15,8550,2020-02-08,110016,4015146,2.74
"2416","New Jersey",2020-02-22,8396,2020-02-15,109265,4015146,2.72
"2417","New Jersey",2020-02-29,7773,2020-02-22,110902,4015146,2.76
"2418","New Jersey",2020-03-07,7996,2020-02-29,107646,4015146,2.68
"2419","New Jersey",2020-03-14,9467,2020-03-07,104283,4015146,2.6
"2420","New Jersey",2020-03-21,115815,2020-03-14,105840,4015146,2.64
"2421","New Jersey",2020-03-28,206253,2020-03-21,156181,4015146,3.89
"2422","New Jersey",2020-04-04,214836,2020-03-28,276119,4015146,6.88
"2423","New Jersey",2020-04-11,141420,2020-04-04,429388,4025826,10.67
"2424","New Jersey",2020-04-18,140139,2020-04-11,556005,4025826,13.81
"2425","New Jersey",2020-04-25,71966,2020-04-18,621753,4025826,15.44
"2426","New Jersey",2020-05-02,88326,2020-04-25,642651,4025826,15.96
"2427","New Jersey",2020-05-09,69689,2020-05-02,715433,4025826,17.77
"2428","New Jersey",2020-05-16,42365,2020-05-09,601770,4025826,14.95
"2429","New Jersey",2020-05-23,34410,2020-05-16,586532,4025826,14.57
"2430","New Jersey",2020-05-30,26752,2020-05-23,547913,4025826,13.61
"2431","New Jersey",2020-06-06,23166,2020-05-30,559057,4025826,13.89
"2432","New Jersey",2020-06-13,26438,2020-06-06,538269,4025826,13.37
"2433","New Mexico",2019-01-05,1085,2018-12-29,10067,783527,1.28
"2434","New Mexico",2019-01-12,1664,2019-01-05,10191,786155,1.3
"2435","New Mexico",2019-01-19,1335,2019-01-12,10096,786155,1.28
"2436","New Mexico",2019-01-26,897,2019-01-19,10227,786155,1.3
"2437","New Mexico",2019-02-02,870,2019-01-26,10337,786155,1.31
"2438","New Mexico",2019-02-09,819,2019-02-02,10226,786155,1.3
"2439","New Mexico",2019-02-16,732,2019-02-09,10009,786155,1.27
"2440","New Mexico",2019-02-23,676,2019-02-16,10011,786155,1.27
"2441","New Mexico",2019-03-02,628,2019-02-23,10033,786155,1.28
"2442","New Mexico",2019-03-09,682,2019-03-02,9851,786155,1.25
"2443","New Mexico",2019-03-16,677,2019-03-09,9622,786155,1.22
"2444","New Mexico",2019-03-23,837,2019-03-16,9540,786155,1.21
"2445","New Mexico",2019-03-30,831,2019-03-23,9539,786155,1.21
"2446","New Mexico",2019-04-06,874,2019-03-30,9393,786155,1.19
"2447","New Mexico",2019-04-13,815,2019-04-06,9146,789407,1.16
"2448","New Mexico",2019-04-20,687,2019-04-13,8908,789407,1.13
"2449","New Mexico",2019-04-27,717,2019-04-20,8919,789407,1.13
"2450","New Mexico",2019-05-04,693,2019-04-27,8903,789407,1.13
"2451","New Mexico",2019-05-11,613,2019-05-04,8740,789407,1.11
"2452","New Mexico",2019-05-18,784,2019-05-11,8292,789407,1.05
"2453","New Mexico",2019-05-25,1031,2019-05-18,8256,789407,1.05
"2454","New Mexico",2019-06-01,1235,2019-05-25,8436,789407,1.07
"2455","New Mexico",2019-06-08,995,2019-06-01,8982,789407,1.14
"2456","New Mexico",2019-06-15,786,2019-06-08,8911,789407,1.13
"2457","New Mexico",2019-06-22,746,2019-06-15,9060,789407,1.15
"2458","New Mexico",2019-06-29,671,2019-06-22,8946,789407,1.13
"2459","New Mexico",2019-07-06,686,2019-06-29,8683,789407,1.1
"2460","New Mexico",2019-07-13,823,2019-07-06,8839,793201,1.11
"2461","New Mexico",2019-07-20,631,2019-07-13,8303,793201,1.05
"2462","New Mexico",2019-07-27,634,2019-07-20,8832,793201,1.11
"2463","New Mexico",2019-08-03,746,2019-07-27,8657,793201,1.09
"2464","New Mexico",2019-08-10,687,2019-08-03,8614,793201,1.09
"2465","New Mexico",2019-08-17,681,2019-08-10,8238,793201,1.04
"2466","New Mexico",2019-08-24,668,2019-08-17,7750,793201,0.98
"2467","New Mexico",2019-08-31,652,2019-08-24,7512,793201,0.95
"2468","New Mexico",2019-09-07,680,2019-08-31,7332,793201,0.92
"2469","New Mexico",2019-09-14,723,2019-09-07,7466,793201,0.94
"2470","New Mexico",2019-09-21,681,2019-09-14,7356,793201,0.93
"2471","New Mexico",2019-09-28,699,2019-09-21,7455,793201,0.94
"2472","New Mexico",2019-10-05,948,2019-09-28,7398,793201,0.93
"2473","New Mexico",2019-10-12,825,2019-10-05,7606,796105,0.96
"2474","New Mexico",2019-10-19,843,2019-10-12,7581,796105,0.95
"2475","New Mexico",2019-10-26,933,2019-10-19,7724,796105,0.97
"2476","New Mexico",2019-11-02,928,2019-10-26,7977,796105,1
"2477","New Mexico",2019-11-09,1008,2019-11-02,8205,796105,1.03
"2478","New Mexico",2019-11-16,882,2019-11-09,8449,796105,1.06
"2479","New Mexico",2019-11-23,928,2019-11-16,8653,796105,1.09
"2480","New Mexico",2019-11-30,811,2019-11-23,8736,796105,1.1
"2481","New Mexico",2019-12-07,1041,2019-11-30,9270,796105,1.16
"2482","New Mexico",2019-12-14,939,2019-12-07,9115,796105,1.14
"2483","New Mexico",2019-12-21,986,2019-12-14,9271,796105,1.16
"2484","New Mexico",2019-12-28,1135,2019-12-21,9232,796105,1.16
"2485","New Mexico",2020-01-04,799,2019-12-28,10140,796105,1.27
"2486","New Mexico",2020-01-11,1194,2020-01-04,10310,799085,1.29
"2487","New Mexico",2020-01-18,947,2020-01-11,9920,799085,1.24
"2488","New Mexico",2020-01-25,764,2020-01-18,10137,799085,1.27
"2489","New Mexico",2020-02-01,784,2020-01-25,10066,799085,1.26
"2490","New Mexico",2020-02-08,873,2020-02-01,9965,799085,1.25
"2491","New Mexico",2020-02-15,725,2020-02-08,9987,799085,1.25
"2492","New Mexico",2020-02-22,737,2020-02-15,10051,799085,1.26
"2493","New Mexico",2020-02-29,681,2020-02-22,10039,799085,1.26
"2494","New Mexico",2020-03-07,690,2020-02-29,9845,799085,1.23
"2495","New Mexico",2020-03-14,869,2020-03-07,9566,799085,1.2
"2496","New Mexico",2020-03-21,18105,2020-03-14,9288,799085,1.16
"2497","New Mexico",2020-03-28,27849,2020-03-21,20087,799085,2.51
"2498","New Mexico",2020-04-04,26132,2020-03-28,44829,799085,5.61
"2499","New Mexico",2020-04-11,19043,2020-04-04,62686,802978,7.81
"2500","New Mexico",2020-04-18,13621,2020-04-11,80986,802978,10.09
"2501","New Mexico",2020-04-25,12093,2020-04-18,94149,802978,11.72
"2502","New Mexico",2020-05-02,13675,2020-04-25,96157,802978,11.98
"2503","New Mexico",2020-05-09,8024,2020-05-02,101132,802978,12.59
"2504","New Mexico",2020-05-16,7356,2020-05-09,103949,802978,12.95
"2505","New Mexico",2020-05-23,7058,2020-05-16,108714,802978,13.54
"2506","New Mexico",2020-05-30,6672,2020-05-23,105755,802978,13.17
"2507","New Mexico",2020-06-06,5290,2020-05-30,104019,802978,12.95
"2508","New Mexico",2020-06-13,5111,2020-06-06,102087,802978,12.71
"2509","Nevada",2019-01-05,2450,2018-12-29,21591,1318120,1.64
"2510","Nevada",2019-01-12,2975,2019-01-05,20257,1328365,1.52
"2511","Nevada",2019-01-19,2716,2019-01-12,20106,1328365,1.51
"2512","Nevada",2019-01-26,2319,2019-01-19,20470,1328365,1.54
"2513","Nevada",2019-02-02,2461,2019-01-26,20368,1328365,1.53
"2514","Nevada",2019-02-09,2403,2019-02-02,20301,1328365,1.53
"2515","Nevada",2019-02-16,2525,2019-02-09,20397,1328365,1.54
"2516","Nevada",2019-02-23,2130,2019-02-16,20591,1328365,1.55
"2517","Nevada",2019-03-02,2146,2019-02-23,20177,1328365,1.52
"2518","Nevada",2019-03-09,2229,2019-03-02,20132,1328365,1.52
"2519","Nevada",2019-03-16,2288,2019-03-09,19588,1328365,1.47
"2520","Nevada",2019-03-23,2115,2019-03-16,19152,1328365,1.44
"2521","Nevada",2019-03-30,2013,2019-03-23,18779,1328365,1.41
"2522","Nevada",2019-04-06,2008,2019-03-30,18298,1328365,1.38
"2523","Nevada",2019-04-13,2196,2019-04-06,17451,1339717,1.3
"2524","Nevada",2019-04-20,2660,2019-04-13,17599,1339717,1.31
"2525","Nevada",2019-04-27,2276,2019-04-20,18529,1339717,1.38
"2526","Nevada",2019-05-04,2163,2019-04-27,18001,1339717,1.34
"2527","Nevada",2019-05-11,2091,2019-05-04,17317,1339717,1.29
"2528","Nevada",2019-05-18,1981,2019-05-11,17520,1339717,1.31
"2529","Nevada",2019-05-25,2142,2019-05-18,17044,1339717,1.27
"2530","Nevada",2019-06-01,2355,2019-05-25,17177,1339717,1.28
"2531","Nevada",2019-06-08,2114,2019-06-01,17419,1339717,1.3
"2532","Nevada",2019-06-15,2514,2019-06-08,17047,1339717,1.27
"2533","Nevada",2019-06-22,2402,2019-06-15,17595,1339717,1.31
"2534","Nevada",2019-06-29,2130,2019-06-22,17798,1339717,1.33
"2535","Nevada",2019-07-06,2359,2019-06-29,17630,1339717,1.32
"2536","Nevada",2019-07-13,2483,2019-07-06,18814,1351670,1.39
"2537","Nevada",2019-07-20,2021,2019-07-13,17909,1351670,1.32
"2538","Nevada",2019-07-27,1904,2019-07-20,17707,1351670,1.31
"2539","Nevada",2019-08-03,2129,2019-07-27,17475,1351670,1.29
"2540","Nevada",2019-08-10,2214,2019-08-03,17617,1351670,1.3
"2541","Nevada",2019-08-17,2087,2019-08-10,17108,1351670,1.27
"2542","Nevada",2019-08-24,2252,2019-08-17,16878,1351670,1.25
"2543","Nevada",2019-08-31,2438,2019-08-24,17388,1351670,1.29
"2544","Nevada",2019-09-07,2045,2019-08-31,17346,1351670,1.28
"2545","Nevada",2019-09-14,2055,2019-09-07,16914,1351670,1.25
"2546","Nevada",2019-09-21,1887,2019-09-14,16327,1351670,1.21
"2547","Nevada",2019-09-28,1799,2019-09-21,15872,1351670,1.17
"2548","Nevada",2019-10-05,2351,2019-09-28,15863,1351670,1.17
"2549","Nevada",2019-10-12,2450,2019-10-05,16280,1362256,1.2
"2550","Nevada",2019-10-19,2085,2019-10-12,16617,1362256,1.22
"2551","Nevada",2019-10-26,1897,2019-10-19,15743,1362256,1.16
"2552","Nevada",2019-11-02,2170,2019-10-26,16035,1362256,1.18
"2553","Nevada",2019-11-09,2521,2019-11-02,16014,1362256,1.18
"2554","Nevada",2019-11-16,2418,2019-11-09,16225,1362256,1.19
"2555","Nevada",2019-11-23,2572,2019-11-16,16915,1362256,1.24
"2556","Nevada",2019-11-30,2566,2019-11-23,17321,1362256,1.27
"2557","Nevada",2019-12-07,3141,2019-11-30,19086,1362256,1.4
"2558","Nevada",2019-12-14,2655,2019-12-07,18343,1362256,1.35
"2559","Nevada",2019-12-21,2573,2019-12-14,18971,1362256,1.39
"2560","Nevada",2019-12-28,2544,2019-12-21,19193,1362256,1.41
"2561","Nevada",2020-01-04,2264,2019-12-28,20801,1362256,1.53
"2562","Nevada",2020-01-11,2792,2020-01-04,19823,1371969,1.44
"2563","Nevada",2020-01-18,2451,2020-01-11,19328,1371969,1.41
"2564","Nevada",2020-01-25,2101,2020-01-18,19025,1371969,1.39
"2565","Nevada",2020-02-01,2286,2020-01-25,19177,1371969,1.4
"2566","Nevada",2020-02-08,2794,2020-02-01,19225,1371969,1.4
"2567","Nevada",2020-02-15,2543,2020-02-08,19585,1371969,1.43
"2568","Nevada",2020-02-22,2052,2020-02-15,19472,1371969,1.42
"2569","Nevada",2020-02-29,2324,2020-02-22,20044,1371969,1.46
"2570","Nevada",2020-03-07,2309,2020-02-29,19850,1371969,1.45
"2571","Nevada",2020-03-14,6356,2020-03-07,19475,1371969,1.42
"2572","Nevada",2020-03-21,92298,2020-03-14,19822,1371969,1.44
"2573","Nevada",2020-03-28,71942,2020-03-21,58798,1371969,4.29
"2574","Nevada",2020-04-04,79285,2020-03-28,131121,1371969,9.56
"2575","Nevada",2020-04-11,58641,2020-04-04,189007,1379654,13.7
"2576","Nevada",2020-04-18,39496,2020-04-11,231618,1379654,16.79
"2577","Nevada",2020-04-25,42541,2020-04-18,274850,1379654,19.92
"2578","Nevada",2020-05-02,28550,2020-04-25,303573,1379654,22
"2579","Nevada",2020-05-09,21635,2020-05-02,324444,1379654,23.52
"2580","Nevada",2020-05-16,17837,2020-05-09,369041,1379654,26.75
"2581","Nevada",2020-05-23,15607,2020-05-16,343030,1379654,24.86
"2582","Nevada",2020-05-30,11337,2020-05-23,335043,1379654,24.28
"2583","Nevada",2020-06-06,10748,2020-05-30,334182,1379654,24.22
"2584","Nevada",2020-06-13,10620,2020-06-06,312009,1379654,22.62
"2585","New York",2019-01-05,45065,2018-12-29,179871,9196527,1.96
"2586","New York",2019-01-12,21667,2019-01-05,172779,9238028,1.87
"2587","New York",2019-01-19,16585,2019-01-12,162688,9238028,1.76
"2588","New York",2019-01-26,14615,2019-01-19,161589,9238028,1.75
"2589","New York",2019-02-02,18295,2019-01-26,164866,9238028,1.78
"2590","New York",2019-02-09,17414,2019-02-02,165703,9238028,1.79
"2591","New York",2019-02-16,13619,2019-02-09,161687,9238028,1.75
"2592","New York",2019-02-23,14038,2019-02-16,160513,9238028,1.74
"2593","New York",2019-03-02,30291,2019-02-23,179076,9238028,1.94
"2594","New York",2019-03-09,13794,2019-03-02,158729,9238028,1.72
"2595","New York",2019-03-16,12915,2019-03-09,156976,9238028,1.7
"2596","New York",2019-03-23,12684,2019-03-16,152162,9238028,1.65
"2597","New York",2019-03-30,13009,2019-03-23,148017,9238028,1.6
"2598","New York",2019-04-06,12603,2019-03-30,140011,9238028,1.52
"2599","New York",2019-04-13,12131,2019-04-06,132624,9277188,1.43
"2600","New York",2019-04-20,12048,2019-04-13,126256,9277188,1.36
"2601","New York",2019-04-27,18580,2019-04-20,127605,9277188,1.38
"2602","New York",2019-05-04,27945,2019-04-27,137475,9277188,1.48
"2603","New York",2019-05-11,12551,2019-05-04,116125,9277188,1.25
"2604","New York",2019-05-18,11874,2019-05-11,113042,9277188,1.22
"2605","New York",2019-05-25,12749,2019-05-18,111749,9277188,1.2
"2606","New York",2019-06-01,13151,2019-05-25,112515,9277188,1.21
"2607","New York",2019-06-08,13991,2019-06-01,114145,9277188,1.23
"2608","New York",2019-06-15,12287,2019-06-08,112845,9277188,1.22
"2609","New York",2019-06-22,11783,2019-06-15,112721,9277188,1.22
"2610","New York",2019-06-29,14376,2019-06-22,113999,9277188,1.23
"2611","New York",2019-07-06,25279,2019-06-29,123808,9277188,1.33
"2612","New York",2019-07-13,25416,2019-07-06,142051,9315134,1.52
"2613","New York",2019-07-20,11845,2019-07-13,134096,9315134,1.44
"2614","New York",2019-07-27,11660,2019-07-20,132473,9315134,1.42
"2615","New York",2019-08-03,11545,2019-07-27,131904,9315134,1.42
"2616","New York",2019-08-10,12153,2019-08-03,131332,9315134,1.41
"2617","New York",2019-08-17,12088,2019-08-10,131210,9315134,1.41
"2618","New York",2019-08-24,16540,2019-08-17,134289,9315134,1.44
"2619","New York",2019-08-31,15116,2019-08-24,136816,9315134,1.47
"2620","New York",2019-09-07,11569,2019-08-31,132355,9315134,1.42
"2621","New York",2019-09-14,12617,2019-09-07,118808,9315134,1.28
"2622","New York",2019-09-21,10840,2019-09-14,104676,9315134,1.12
"2623","New York",2019-09-28,10893,2019-09-21,103396,9315134,1.11
"2624","New York",2019-10-05,11894,2019-09-28,103069,9315134,1.11
"2625","New York",2019-10-12,15041,2019-10-05,106343,9351620,1.14
"2626","New York",2019-10-19,12110,2019-10-12,105927,9351620,1.13
"2627","New York",2019-10-26,13085,2019-10-19,107489,9351620,1.15
"2628","New York",2019-11-02,12996,2019-10-26,108769,9351620,1.16
"2629","New York",2019-11-09,15717,2019-11-02,112245,9351620,1.2
"2630","New York",2019-11-16,15999,2019-11-09,116355,9351620,1.24
"2631","New York",2019-11-23,18992,2019-11-16,123920,9351620,1.33
"2632","New York",2019-11-30,13521,2019-11-23,122801,9351620,1.31
"2633","New York",2019-12-07,24396,2019-11-30,139319,9351620,1.49
"2634","New York",2019-12-14,18108,2019-12-07,136601,9351620,1.46
"2635","New York",2019-12-21,16062,2019-12-14,138720,9351620,1.48
"2636","New York",2019-12-28,18384,2019-12-21,141563,9351620,1.51
"2637","New York",2020-01-04,44846,2019-12-28,181668,9351620,1.94
"2638","New York",2020-01-11,23314,2020-01-04,184283,9380736,1.96
"2639","New York",2020-01-18,17823,2020-01-11,164588,9380736,1.75
"2640","New York",2020-01-25,15022,2020-01-18,164044,9380736,1.75
"2641","New York",2020-02-01,16545,2020-01-25,165715,9380736,1.77
"2642","New York",2020-02-08,15010,2020-02-01,163393,9380736,1.74
"2643","New York",2020-02-15,14333,2020-02-08,164111,9380736,1.75
"2644","New York",2020-02-22,14144,2020-02-15,163220,9380736,1.74
"2645","New York",2020-02-29,31208,2020-02-22,182691,9380736,1.95
"2646","New York",2020-03-07,14035,2020-02-29,161892,9380736,1.73
"2647","New York",2020-03-14,14272,2020-03-07,158268,9380736,1.69
"2648","New York",2020-03-21,79999,2020-03-14,167214,9380736,1.78
"2649","New York",2020-03-28,366595,2020-03-21,314710,9380736,3.35
"2650","New York",2020-04-04,344451,2020-03-28,712544,9380736,7.6
"2651","New York",2020-04-11,394701,2020-04-04,1121191,9408510,11.92
"2652","New York",2020-04-18,205184,2020-04-11,1354496,9408510,14.4
"2653","New York",2020-04-25,219413,2020-04-18,1616809,9408510,17.18
"2654","New York",2020-05-02,195110,2020-04-25,1749571,9408510,18.6
"2655","New York",2020-05-09,199419,2020-05-02,1846154,9408510,19.62
"2656","New York",2020-05-16,223962,2020-05-09,1873935,9408510,19.92
"2657","New York",2020-05-23,189087,2020-05-16,1811012,9408510,19.25
"2658","New York",2020-05-30,81926,2020-05-23,1756703,9408510,18.67
"2659","New York",2020-06-06,93799,2020-05-30,1694809,9408510,18.01
"2660","New York",2020-06-13,95150,2020-06-06,1677037,9408510,17.82
"2661","Ohio",2019-01-05,9984,2018-12-29,71682,5286309,1.36
"2662","Ohio",2019-01-12,10168,2019-01-05,73321,5297266,1.38
"2663","Ohio",2019-01-19,12361,2019-01-12,71428,5297266,1.35
"2664","Ohio",2019-01-26,8838,2019-01-19,74304,5297266,1.4
"2665","Ohio",2019-02-02,8443,2019-01-26,73045,5297266,1.38
"2666","Ohio",2019-02-09,6584,2019-02-02,74406,5297266,1.4
"2667","Ohio",2019-02-16,5843,2019-02-09,72360,5297266,1.37
"2668","Ohio",2019-02-23,6181,2019-02-16,71003,5297266,1.34
"2669","Ohio",2019-03-02,5427,2019-02-23,69933,5297266,1.32
"2670","Ohio",2019-03-09,6569,2019-03-02,68260,5297266,1.29
"2671","Ohio",2019-03-16,6449,2019-03-09,67386,5297266,1.27
"2672","Ohio",2019-03-23,5981,2019-03-16,65235,5297266,1.23
"2673","Ohio",2019-03-30,6197,2019-03-23,61777,5297266,1.17
"2674","Ohio",2019-04-06,6011,2019-03-30,59590,5297266,1.12
"2675","Ohio",2019-04-13,5235,2019-04-06,54941,5306159,1.04
"2676","Ohio",2019-04-20,6076,2019-04-13,51094,5306159,0.96
"2677","Ohio",2019-04-27,5659,2019-04-20,48356,5306159,0.91
"2678","Ohio",2019-05-04,5518,2019-04-27,46329,5306159,0.87
"2679","Ohio",2019-05-11,5773,2019-05-04,43492,5306159,0.82
"2680","Ohio",2019-05-18,9941,2019-05-11,42912,5306159,0.81
"2681","Ohio",2019-05-25,6668,2019-05-18,46293,5306159,0.87
"2682","Ohio",2019-06-01,7161,2019-05-25,45360,5306159,0.85
"2683","Ohio",2019-06-08,7063,2019-06-01,46748,5306159,0.88
"2684","Ohio",2019-06-15,5698,2019-06-08,45074,5306159,0.85
"2685","Ohio",2019-06-22,5980,2019-06-15,44625,5306159,0.84
"2686","Ohio",2019-06-29,5970,2019-06-22,45429,5306159,0.86
"2687","Ohio",2019-07-06,6295,2019-06-29,43946,5306159,0.83
"2688","Ohio",2019-07-13,7503,2019-07-06,47650,5317167,0.9
"2689","Ohio",2019-07-20,5655,2019-07-13,46889,5317167,0.88
"2690","Ohio",2019-07-27,4949,2019-07-20,45295,5317167,0.85
"2691","Ohio",2019-08-03,4921,2019-07-27,43790,5317167,0.82
"2692","Ohio",2019-08-10,4814,2019-08-03,43548,5317167,0.82
"2693","Ohio",2019-08-17,4659,2019-08-10,42250,5317167,0.79
"2694","Ohio",2019-08-24,4933,2019-08-17,41047,5317167,0.77
"2695","Ohio",2019-08-31,4715,2019-08-24,39315,5317167,0.74
"2696","Ohio",2019-09-07,4428,2019-08-31,37747,5317167,0.71
"2697","Ohio",2019-09-14,4566,2019-09-07,37349,5317167,0.7
"2698","Ohio",2019-09-21,4887,2019-09-14,36878,5317167,0.69
"2699","Ohio",2019-09-28,7048,2019-09-21,36395,5317167,0.68
"2700","Ohio",2019-10-05,6159,2019-09-28,38600,5317167,0.73
"2701","Ohio",2019-10-12,5904,2019-10-05,39426,5327431,0.74
"2702","Ohio",2019-10-19,6262,2019-10-12,39564,5327431,0.74
"2703","Ohio",2019-10-26,7368,2019-10-19,40720,5327431,0.76
"2704","Ohio",2019-11-02,7314,2019-10-26,42883,5327431,0.8
"2705","Ohio",2019-11-09,7811,2019-11-02,42402,5327431,0.8
"2706","Ohio",2019-11-16,8739,2019-11-09,42777,5327431,0.8
"2707","Ohio",2019-11-23,7868,2019-11-16,46012,5327431,0.86
"2708","Ohio",2019-11-30,9372,2019-11-23,46844,5327431,0.88
"2709","Ohio",2019-12-07,10388,2019-11-30,52807,5327431,0.99
"2710","Ohio",2019-12-14,9999,2019-12-07,54811,5327431,1.03
"2711","Ohio",2019-12-21,10634,2019-12-14,57405,5327431,1.08
"2712","Ohio",2019-12-28,15943,2019-12-21,61801,5327431,1.16
"2713","Ohio",2020-01-04,10759,2019-12-28,73287,5327431,1.38
"2714","Ohio",2020-01-11,9957,2020-01-04,78391,5338723,1.47
"2715","Ohio",2020-01-18,7865,2020-01-11,72855,5338723,1.36
"2716","Ohio",2020-01-25,8086,2020-01-18,72002,5338723,1.35
"2717","Ohio",2020-02-01,7329,2020-01-25,72622,5338723,1.36
"2718","Ohio",2020-02-08,6825,2020-02-01,71442,5338723,1.34
"2719","Ohio",2020-02-15,6532,2020-02-08,71214,5338723,1.33
"2720","Ohio",2020-02-22,6208,2020-02-15,70924,5338723,1.33
"2721","Ohio",2020-02-29,9916,2020-02-22,70655,5338723,1.32
"2722","Ohio",2020-03-07,6545,2020-02-29,73123,5338723,1.37
"2723","Ohio",2020-03-14,7046,2020-03-07,68516,5338723,1.28
"2724","Ohio",2020-03-21,196309,2020-03-14,68323,5338723,1.28
"2725","Ohio",2020-03-28,274288,2020-03-21,214273,5338723,4.01
